"X"	"Y"	"Yield"
582320.346174282	5953884.28328063	4.85721369429583
582317.387777886	5953881.51459668	4.92732593765589
582307.73459435	5953873.50833643	5.34070427336489
582313.214174536	5953921.64903656	3.55309661576225
582316.434825959	5953924.20919298	3.78842898236896
582322.731018962	5953929.71943934	3.78656982768608
582326.208642494	5953896.07422608	4.16130766788004
582344.92153548	5953869.50499541	3.1483929984609
582334.897051375	5953862.19289067	3.58059005161054
582329.242383529	5953756.12091035	1.09430765597572
582332.359971473	5953758.68181891	0.594197717285108
582338.98166495	5953763.78240939	0.0430046756094152
582342.080681275	5953766.39129483	0
582318.093313038	5953988.20460729	3.47091022129392
582315.484350318	5953991.2683786	3.49553406968691
582312.69038868	5953994.13605511	3.53490350304266
582310.498936572	5953881.80235121	4.67622336282463
582309.578087665	5953906.83417652	3.13979325444838
582299.847638017	5953998.21599337	5.99478124238611
582293.898128487	5953981.65458745	4.54026132507453
582296.764527475	5953983.98184662	2.90371915329287
582302.528529714	5953988.48856771	0.784460533807424
582308.599197146	5953994.07323989	0.670074199022852
582307.84547523	5953998.1870691	1.16723440493376
582305.293596807	5954001.41113847	1.70431969976876
582292.738210084	5953973.24905376	4.66467684610911
582304.469051129	5953983.24346846	0.201695854385453
582308.515981288	5953997.50414913	0
582299.872273808	5953970.51830668	3.64315976844112
582311.615351002	5953738.34181966	1.44827835065082
582320.182101104	5953747.4897914	1.16087045084133
582323.075946995	5953750.54914564	1.30582325025907
582319.859941537	5953751.51668039	1.98113397069257
582308.001962286	5953740.13285639	2.13582362068258
582304.960167822	5953737.68081082	1.99647217145628
582318.475230186	5953961.25358045	1.54444606210726
582321.719257321	5953963.9038297	1.08473037792714
582308.999282472	5953846.64893097	5.21534930014141
582298.172764736	5954008.36718265	1.20406144313194
582294.785480892	5953959.99945024	4.64098407095262
582305.635076778	5953943.35467057	3.03700798972186
582309.035781688	5953946.02404753	2.88569927161408
582301.112332662	5953849.65618754	5.44482830947048
582297.641138799	5953847.53410785	5.10886747306616
582289.192816601	5953917.99583184	2.86253941821088
582295.111545418	5953923.42479912	2.79398923133423
582307.754625964	5953933.72203619	3.14945250305725
582286.680341775	5953846.01306268	4.84611274497832
582289.001273015	5953912.29166358	3.15672564004654
582295.542082712	5953917.84042973	3.28168735333138
582301.805376219	5953923.49702029	3.57689214255431
582322.21111528	5953917.58542052	4.42564064460366
582326.330798983	5953904.45634954	4.00070874016108
582319.69505794	5953898.92332113	4.05681081298242
582316.367575544	5953896.5011591	3.9623549402792
582313.027687742	5953893.5377364	4.01018884826545
582311.305658525	5953904.86735683	4.4139557182916
582316.449207547	5953909.25574311	3.66863834604054
582320.958416618	5953914.10591171	3.28660990182407
582305.134886416	5953718.23476558	1.67305520022058
582302.808866086	5953996.97882649	4.11939892129833
582304.222919802	5953876.26730142	4.96958150593172
582121.359452755	5954189.35193917	0
582270.116991557	5953930.32007721	2.98697575092943
582287.259678054	5953944.68926624	3.47198160102075
582290.592051793	5954018.24274163	3.71378233987075
582287.756859974	5954021.26520471	3.76156156280853
582273.144105582	5954037.50216631	2.86516257257099
582137.182702204	5954186.89328382	1.72720097455482
582134.67773004	5954189.44685105	0.144462258304207
582132.631538648	5954191.49061318	1.01326644170961
582128.8100696	5954193.33898187	0
582127.268640833	5954194.76662853	0
582130.770513615	5954195.30841172	0.0769615536341521
582129.235021881	5954196.87555659	0.988920987537546
582307.280658697	5953992.50257881	5.50897824650419
582300.329749541	5954000.05570522	5.20192823970519
582297.583955525	5954003.06622323	4.0089426878993
582296.231528718	5954004.49983596	3.74529193391275
582307.269282089	5954000.24440858	3.88251875849797
582304.386581673	5954003.11212388	3.75141359724617
582285.825617229	5953769.56700408	0.796278988747976
582290.337328603	5953773.40674797	0.661580111427573
582289.860451317	5953778.22333122	2.23833972610789
582286.571763535	5953775.64032318	2.02211830174473
582289.648839326	5953764.76656229	2.55978584553083
582291.661204418	5953721.31766918	0.6587171707588
582289.017047956	5953717.95269148	1.28522613932228
582289.189193742	5953714.26053721	1.58163301626445
582302.091729103	5953734.91164158	2.11333579330407
582299.111994102	5953732.1666495	2.15131987295966
582293.481258012	5953938.62889311	2.91773959168167
582296.439666468	5953941.39758523	3.29182985447502
582309.299157934	5953952.54383347	3.33649282367257
582299.523008849	5953838.41909207	6.29210663432718
582287.156482885	5953827.44339106	4.81204376744563
582289.800264189	5953929.57723626	2.78473442050343
582326.221660225	5953838.01526494	4.16619916346063
582322.58769209	5953835.64693178	3.92412904668247
582306.176237442	5953754.64633568	2.02965117829437
582322.198901296	5953842.54220614	4.75213725910669
582312.288623907	5953834.96884914	4.52076784306487
582309.129867085	5953832.22557186	4.41592903440594
582309.219299419	5953747.63969289	1.92924643230876
582312.154374976	5953750.34004678	1.95529489741052
582315.091420057	5953753.35238339	1.86553287818256
582320.848006363	5953758.64553161	2.13543501953122
582316.910106176	5953845.06755315	4.34398406035449
582310.321676858	5953840.15371028	4.41376002195451
582110.46171103	5954182.60748371	3.87842645542444
582272.352564093	5953757.75481425	0.931926452229466
582271.469800081	5953735.51105693	2.38974069511625
582265.623852119	5953718.19755484	2.30860454913048
582272.161769813	5953723.63393597	2.75423167355522
582278.567210187	5953729.02800513	2.30086223094876
582274.855700299	5953801.34172283	2.94828971718656
582263.539504411	5953708.2575251	2.40362959494015
582272.74183105	5953715.93532239	2.32817652497831
582301.455616497	5953775.75885096	2.58461070077309
582304.965608365	5953799.20547525	2.3080127766232
582301.763665402	5953796.5092156	2.23441639470904
582298.646005762	5953793.49705606	2.44076956422534
582290.683801857	5953760.62154878	2.27128629325039
582300.046416201	5953768.78314791	2.12667895746677
582300.504011688	5953805.17452629	2.25562719029402
582294.653781434	5953799.44959633	2.27767990399749
582291.695315856	5953796.66981093	2.18571317273686
582285.710088862	5953791.32925981	2.08601899915913
582293.066430215	5953754.81752574	2.01443848085345
582300.613255281	5953816.60023101	3.12651788033102
582284.483966151	5953734.78535104	2.20270043065416
582290.80109245	5953887.44792105	4.61978278846712
582295.94462062	5953891.83631934	5.03935089988847
582298.40206234	5953893.89680576	4.80987178361737
582290.422325608	5953702.82199726	1.95745696294843
582299.327647374	5953711.90217568	1.73863251085212
582139.75483264	5954182.72227188	0.781622100806955
582137.848896134	5954184.98094834	1.47652645603353
582126.053765001	5954180.5531553	3.93600144354267
582274.549728636	5953971.20412996	0.967143894762499
582288.137591865	5953983.32492793	0.866342983964406
582290.594995635	5953991.28117271	4.6342999736464
582273.586103114	5953976.40553889	4.98028354024315
582276.24528296	5953965.79925788	4.62960710577919
582274.102307139	5953932.42643331	0.0934303243701355
582271.800369723	5953934.61703096	1.86479139519273
582270.612443561	5953940.62182198	4.46662399968449
582272.186417462	5953942.86171738	4.29226392841637
582276.554963726	5953946.31980253	4.64135871657202
582283.278967404	5953951.63083414	4.81638858598295
582286.359410092	5954015.52081488	5.51311042581736
582283.413315992	5954018.73318698	5.42488691659459
582273.694128025	5954029.49818843	4.35888476216752
582137.56325744	5954177.48215578	4.78488398233271
582132.996313242	5954183.15927792	1.4399134682611
582127.732662517	5954189.85054306	0.0732150911252577
582124.055508283	5954189.84380412	0
582294.298940149	5953733.84794538	1.95019749686451
582300.192707526	5953739.6274349	1.95768430391646
582302.978106808	5953742.4935752	1.82695721908024
582303.942302003	5953834.85027266	4.42653697191497
582284.643182362	5953705.05127618	0.0260396578657699
582297.802920799	5953726.87993524	0.84183525803929
582297.596439016	5953870.94272829	4.9396957043803
582293.016565555	5953892.28420459	3.51101531350024
582305.472686083	5953903.25904212	2.93726367221882
582297.504418655	5953880.04063075	4.7660884859069
582271.842438898	5953694.6189818	0.0939644451919516
582274.979955347	5953697.27612305	0.0470825895815277
582274.80140971	5953875.80503348	3.72938500446833
582281.278808922	5953865.74977142	4.99987157774863
582278.321814713	5953863.21329662	5.21502440552891
582274.983967415	5953860.46062487	5.19885900890361
582271.805722974	5953857.85268981	4.6996355022126
582273.131926135	5953871.95051456	5.48524061847648
582280.623460489	5953878.535265	5.63306939217863
582283.129496128	5953880.75396108	4.96962553901194
582276.089810362	5953687.16298587	2.3680953577179
582150.644468754	5954161.83702311	0.017679152807203
582158.445734765	5954162.91143785	0.0467292122559248
582158.617493196	5954158.74810066	0.490933861613932
582155.114224314	5954161.44231194	1.14929473389973
582290.536105119	5953740.60727612	1.89505731534788
582296.812571255	5953746.37381403	2.03987221600685
582305.971112276	5953829.48229344	4.40668356362641
582284.770593418	5953933.36434803	0.112892163899763
582280.239444283	5953756.54730508	2.39842428645613
582272.711818082	5953772.15842095	2.32348533510077
582275.513567282	5953746.5774303	2.46002670502026
582278.715378848	5953749.26260653	2.5799624254088
582276.398062959	5953783.67711103	2.41451447040945
582143.941685033	5954157.11872854	2.98257458388515
582270.381721201	5953992.01575856	5.31338082554336
582267.673573432	5953989.60097673	5.20372159103855
582265.146535603	5953987.40634182	5.11454408042694
582262.661026261	5953985.16321383	5.1789767095841
582257.111915124	5953980.95102415	4.61653506680704
582264.435663489	5953940.76937796	4.83309377509955
582267.080784897	5953943.37726853	4.99872324508477
582266.407263305	5953995.35805546	5.57782253569214
582263.545549939	5953993.02630631	5.55168446528094
582257.987006461	5953987.47476031	5.55855732589173
582268.300388787	5954003.96899583	5.47144073937422
582265.282228036	5954001.60527151	5.48392433193189
582253.46349412	5953991.71440706	5.11917679585813
582282.405696511	5954017.05937818	6.25886841729406
582280.124331858	5954013.93522322	6.10866062172879
582270.194549745	5953940.96037545	0.0709599001296327
582273.919325883	5953943.23150258	1.13535840207412
582283.588217952	5953943.04585619	0
582285.515987281	5953936.53906239	0.543246051722637
582278.116850727	5953699.8226798	0.84355395997345
582281.382603888	5953702.31812831	0.0470825895815277
582274.622174504	5953702.8258158	1.87524344535633
582263.991562572	5953685.50359431	2.3285684173833
582266.754613211	5953688.54252395	2.23487384448655
582269.422517991	5953691.88616692	2.08288794022517
582272.270888605	5953695.22976288	2.17226457438555
582281.350872216	5953716.33769772	2.40854722557237
582278.483738275	5953713.78963568	2.37953740649475
582269.347805738	5953705.91319652	2.55296489511492
582263.143001556	5953700.62354762	2.53846530021855
582277.268561488	5953925.2099303	2.62993174023984
582265.963519734	5953819.97188268	4.37216829396269
582276.869837772	5953907.19348146	3.23678044803979
582283.006279783	5953912.45991116	2.99292081514737
582280.303313001	5953840.82161921	4.92570367316744
582271.006058882	5953832.59003852	4.76119328249995
582273.114323139	5953898.26256497	3.59951723696254
582285.764347606	5953909.97956346	3.27093677181932
582268.660794382	5953840.04538686	4.36850651715117
582278.519738832	5953892.53372474	3.83686789144753
582287.933344814	5953900.72593009	4.1746788250736
582285.077084876	5953860.25969813	4.99819073660625
582273.834004916	5953983.61422237	4.40678811638213
582271.889034676	5953981.91919722	4.36164885682271
582270.80937044	5953955.94043348	4.24743250926197
582291.626475817	5954008.94476005	6.19788209411526
582288.605876992	5954007.15118583	6.50811123086122
582278.053401095	5953998.70973033	5.35759532017971
582275.627452436	5953950.97895235	4.8898376196796
582291.467984928	5954012.87043901	4.29657169592172
582287.395689405	5954012.39021872	6.20883829906553
582281.470488037	5954007.52834513	5.72927664550906
582272.528555019	5953999.97090633	5.56299362355984
582269.651948143	5954039.44401948	1.85945652877368
582266.674513507	5954033.51018895	7.43035931834603
582261.017784506	5953931.95001283	2.56207285626224
582260.42055289	5954043.42787266	3.69395478327631
582258.955120728	5954045.06500202	3.62257126391128
582257.749406256	5954046.84615146	2.62732229818316
582253.654711295	5954051.36513156	0
582255.464095006	5954053.01586928	0
582253.900061888	5954053.74322478	0
582254.205588845	5954051.23231386	0.252628153126521
582100.026830606	5954159.85261589	5.47473742824378
582257.57701041	5953957.39816228	0.760821962988903
582261.875375505	5953960.61150913	0.927641609785225
582266.026016873	5953964.12189973	0.901503194203885
582264.764784213	5953969.03232707	4.05956972572619
582261.678549645	5953966.64574444	4.25810785035175
582253.05804101	5953959.46754293	4.30358864497797
582258.651517849	5953952.11370395	4.72744002375795
582267.378853155	5953958.83463206	3.95448598658827
582257.707484379	5953970.43104001	4.32297515635959
582250.878676066	5953964.80013381	4.1411682984276
582250.085944124	5953937.68926393	5.25055800839656
582252.615084538	5953940.10576139	5.25308225170164
582152.135448283	5954161.76734944	2.64296523778611
582150.339727052	5954163.64892475	3.60914186916127
582270.285373285	5954040.49181999	3.26185161574373
582262.250643855	5954049.57661949	2.52434075920253
582259.415537621	5954052.61016565	2.57604566463499
582256.556795517	5954055.59981454	2.3948441833611
582253.875710182	5954058.48832628	2.57513468359789
582102.039953023	5954176.16459035	4.45045675788094
582086.504362187	5954161.79594617	4.3725325737967
582254.240570081	5953742.3559444	1.10936350011409
582255.477269285	5953748.13836716	2.52826951696195
582252.271618734	5953745.21870144	2.39553396888314
582249.334599847	5953742.20634377	2.44770174057406
582243.564015266	5953723.06781661	2.53202317889097
582286.092150317	5953993.71398644	4.53012023922129
582284.079066196	5953824.60170641	4.43795971556281
582274.475666717	5953816.64446013	4.19980650915811
582120.236761442	5954177.31394447	3.82924095594924
582117.691705045	5954175.36590435	4.4692575438983
582112.485184809	5954171.0495889	5.21903558585786
582257.89534953	5954008.24477213	5.30158601174381
582255.492848704	5954041.99098179	0
582265.162718726	5954046.40120593	0.0848641589865818
582268.215125669	5954027.53703072	6.18545169381367
582265.688076927	5954025.3423959	5.85770434111753
582260.294861501	5954020.71062089	5.33311355617574
582260.948200811	5954038.25086246	4.02168719969616
582268.330237605	5954039.23116039	0.229009562578223
582272.335527903	5954035.84772648	0
582266.795990983	5954043.56490696	0.683603102468384
582256.244177822	5953734.4555112	2.62168580059248
582262.092688579	5953740.09095137	2.37569370912525
582260.090180559	5953760.84395293	2.66593304199498
582259.992267698	5953814.07081641	3.92738810278811
582246.968582973	5953803.68932493	3.01880535718623
582248.596854764	5953882.30432565	3.7817181751737
582251.86607953	5953885.02270401	3.63519047521103
582254.983309966	5953887.81449443	3.69700054148316
582258.641698619	5953821.83615555	4.87531208249506
582260.690747086	5953887.7845409	4.30538611781406
582265.480655409	5953837.32579147	5.32680856793596
582115.255923163	5954158.63615477	4.05997632792804
582122.910259356	5954165.23893495	3.11590886528753
582125.274084224	5954174.87404623	5.43932333609388
582119.209256254	5954169.96350357	5.21777534215917
582116.72373422	5954167.72033382	5.15666299925758
582113.99714206	5954165.55178847	5.22695712880668
582256.97234279	5954049.32589879	0.490353609597283
582256.004429449	5954039.91942722	0.865747013520017
582132.99407021	5954169.09273973	2.52846210944658
582258.846005152	5953920.1002641	3.42498578063102
582261.644683546	5953922.62512243	3.1911296373536
582267.441778815	5953927.53887434	2.85578068764081
582249.317557642	5953868.36790727	4.36404468525264
582259.165129605	5953876.26417746	4.00226658307207
582235.864401988	5954069.07382934	0
582149.983585473	5954139.8889185	0.456304854897416
582140.7648658	5954154.62202752	3.59098647228951
582134.227778724	5954149.29647496	3.80890718880045
582131.150299767	5954146.45473593	3.57843081979981
582127.73328592	5954144.03335498	3.70877078193908
582134.314373147	5954156.15001366	3.91486868078863
582166.639299828	5954139.83839823	0.495704707110697
582166.327450512	5954147.63380306	0.031140017566257
582270.619018952	5953913.08125875	2.50562103322267
582273.936553654	5953915.83652643	2.74144214551446
582277.154855755	5953918.2846859	2.58043323002517
582283.474534078	5953923.99312111	2.69311286670755
582286.612339928	5953926.76047371	2.75094995133047
582281.757884046	5953833.81853894	4.52424390804208
582272.548007743	5953825.36424613	3.90781071036886
582137.292184887	5954158.68429737	3.94582981062762
582144.077770403	5954168.44085346	1.45316592431512
582250.352127485	5953752.72383472	2.49541678296449
582244.399590472	5953718.97966587	2.71818476756016
582254.831279699	5953680.20041816	0.495973794207552
582261.018695506	5953685.84728702	0.753913006558281
582243.367056288	5953675.09847527	2.16809701649385
582252.591575317	5953673.05237037	1.99401826371743
582255.804287749	5953675.88915652	2.07244461258079
582258.472184372	5953679.2328028	2.07589192461874
582259.052838988	5953697.03882413	2.50062624335629
582256.74251414	5953695.57486311	2.31281979155972
582246.809431097	5953686.57940578	2.27278695375625
582243.741299385	5953683.94617925	2.15227305422077
582249.101224871	5953900.20119747	2.80132147740255
582252.219011451	5953903.22446774	2.90332005113375
582264.696382363	5953914.16457291	2.65072010538606
582267.793292942	5953917.09098564	2.58095232844513
582261.662802957	5953805.78392939	3.41948595822052
582245.562757673	5953792.43201143	2.75249227164801
582113.822742449	5954149.49113491	5.1028472332771
582105.340312902	5954142.25005494	5.40278062889145
582102.610771974	5954139.85891897	5.27697837635358
582240.082629737	5953918.79149777	4.53760991711278
582242.776480639	5953921.65667233	4.83468063285541
582245.864186186	5953924.15454403	4.61801928982338
582237.87904027	5953969.43124223	4.41525771221307
582235.055624705	5953966.70706827	4.41326334987023
582235.450261044	5954038.14130197	5.10885068840372
582237.887811523	5954040.33680053	5.03367112944836
582247.88666876	5953986.65989242	4.42464176414283
582238.687266338	5953979.31485445	5.0561293686466
582232.68912358	5954030.18005284	5.97912296063973
582240.093384229	5954036.98755201	5.39862702005226
582242.447893667	5954039.28001899	4.80699476509027
582258.881274434	5953846.90614661	4.93214203535597
582255.784177981	5953844.08957772	4.94035474932873
582252.544620673	5953841.67620113	4.67006758479589
582249.586154963	5953838.89640143	4.39184660077586
582262.161579562	5953862.0242188	5.6423296964578
