x	y	CE30	CE90	Elev	Pe	Tg
312382.78	5800544.17	20.2876931241804	25.2220664838647	161.723320737395	-122.012292439889	3.5547015958907
312392.78	5800544.17	20.6608227143369	24.269236479132	161.760161131585	-122.708993638845	3.57934465661499
312402.78	5800544.17	21.1205195615889	23.459089885822	161.796279049007	-123.229003604721	3.63730663619453
312412.78	5800544.17	21.6958323811247	22.9565546771248	161.831114538872	-123.615444602644	3.72085835242728
312422.78	5800544.17	22.1797744108547	22.7185107087969	161.864860041471	-123.764009650369	3.78681204700391
312432.78	5800544.17	21.989792010242	22.47394161494	161.896746652698	-123.412965589415	3.8297590373363
312442.78	5800544.17	21.4335405178506	22.2063825390399	161.921934314782	-121.783713268422	3.94112790391788
312452.78	5800544.17	21.1527448885913	22.1550479261539	161.937808630222	-119.232032756955	4.01414769846614
312462.78	5800544.17	20.6872523768958	22.0939754936115	161.945873794092	-116.596410515926	4.03192359239187
312472.78	5800544.17	20.2474778916046	22.1039521444914	161.947731404761	-114.219185335081	4.0122960579273
312482.78	5800544.17	20.0326093990451	22.3356377274768	161.944668992385	-112.054575451459	3.98255643265616
312492.78	5800544.17	19.8945836694928	22.6211424508382	161.938106305791	-109.834992929502	3.94571704313353
312502.78	5800544.17	19.8176045034611	22.8640095631542	161.925412706883	-107.674139350848	3.89574406342044
312512.78	5800544.17	19.9051241958026	22.9638911650671	161.902156073018	-105.81413477188	3.82586130396344
312522.78	5800544.17	19.929732774205	23.1027487539676	161.870749295152	-103.970569645448	3.74064675544926
312532.78	5800544.17	19.7856317281038	23.3168999116544	161.834188097549	-102.329463054609	3.65895635887705
312542.78	5800544.17	19.5599465786462	23.4196611460598	161.789728205752	-101.979247603642	3.59980001026368
312552.78	5800544.17	19.2721702808325	23.2685317458632	161.738605656977	-103.773492506969	3.56776646932416
312562.78	5800544.17	18.940509732005	22.9372627171403	161.686471505473	-105.626286789408	3.56301243044091
312572.78	5800544.17	18.7202450845147	22.6893612925263	161.636409734323	-107.146499531019	3.57404566218623
312582.78	5800544.17	18.5676740675922	22.5446583300397	161.579226400597	-107.676200947945	3.59374105469361
312592.78	5800544.17	18.4587537519278	22.6331686110114	161.495377252532	-107.608913474302	3.61427904574011
312602.78	5800544.17	18.4238613730042	23.1414789836644	161.395080951746	-107.481982126619	3.63014061678313
312612.78	5800544.17	18.4376446182696	23.8282015018226	161.304900350896	-107.609477606289	3.64833425528759
312622.78	5800544.17	18.6185949958329	24.6707515741282	161.23679258945	-107.802761111284	3.66900597451859
312632.78	5800544.17	18.9154898628826	25.5354841522737	161.183990617887	-107.076046091852	3.6879300005959
312642.78	5800544.17	19.382388490978	26.3803756691216	161.134981583731	-105.733243450903	3.71175861806037
312652.78	5800544.17	20.2577030884409	26.9460957795614	161.081912846925	-104.337031543398	3.73791793349415
312662.78	5800544.17	21.2956776709483	27.2823373648041	161.022924439706	-103.101155796947	3.77379059481476
312672.78	5800544.17	22.1800866943722	27.4175318089403	160.958350199633	-102.197813136566	3.82321291811557
312682.78	5800544.17	22.6305104497936	27.3570171861805	160.890006051888	-101.701436377911	3.89099434026746
312692.78	5800544.17	22.3942732805251	26.9007928865912	160.819615321082	-101.701430354272	3.97551640693637
312702.78	5800544.17	21.7675192291312	26.2339774548847	160.746906727981	-102.175249453766	4.06591753059234
312102.78	5800554.17	24.2596226860278	29.4441989089258	159.433520647094	-79.554218866982	3.2646495240478
312112.78	5800554.17	24.3821930650133	29.4045331411429	159.454257936837	-76.6440571086498	3.20946530612171
312122.78	5800554.17	24.5186538727632	29.1651494964918	159.473681344862	-74.4662570249562	3.23293820770744
312132.78	5800554.17	24.7067650123196	28.7049327936146	159.48895370842	-73.0091672304735	3.32748102520807
312142.78	5800554.17	24.8864331463341	27.9351375605472	159.600733609437	-71.8987588802326	3.42597486927126
312152.78	5800554.17	24.9273122282563	26.9333146798181	159.760515500709	-72.4183543879984	3.49354304318689
312162.78	5800554.17	24.6466042404822	26.0603062522989	159.924345388887	-74.4018472035419	3.53651939161663
312172.78	5800554.17	24.166053907336	25.7714680256612	160.090728692755	-76.4186653685784	3.56989940742144
312182.78	5800554.17	23.5852233470351	25.8349661747214	160.258934090405	-78.4012628671128	3.60874348901741
312192.78	5800554.17	23.0412770197871	26.0923798579516	160.424626105714	-80.1195617231647	3.64952435589557
312202.78	5800554.17	22.620954122445	26.4703393021651	160.58223290296	-82.6574390189018	3.67626307131997
312212.78	5800554.17	22.2755043697374	26.9731736685219	160.706776659357	-86.6085712515967	3.68258648235424
312222.78	5800554.17	22.0915172887542	27.4675300689025	160.772009761254	-90.1925702818653	3.67071240325283
312232.78	5800554.17	22.167333352067	27.9661183037793	160.813563357785	-93.1799583946292	3.65429123381177
312242.78	5800554.17	22.3232011166415	28.400824961417	160.864913350516	-95.7764305088134	3.65670537145367
312252.78	5800554.17	22.4128926181267	28.5351486570668	160.938633313077	-98.3046836047123	3.67253594204125
312262.78	5800554.17	22.3431307067739	28.3912818977823	161.030719540132	-100.759733790547	3.6974430554012
312272.78	5800554.17	22.065462695772	27.6956565200383	161.130493773854	-103.074971754106	3.73302212989228
312282.78	5800554.17	21.560538361059	26.8870666918792	161.228731565876	-105.380303060021	3.76829694400731
312292.78	5800554.17	21.1185025366255	26.3545852894727	161.326122432503	-107.707847570203	3.79572340226338
312302.78	5800554.17	20.8230915692035	26.1877296571597	161.413311012217	-109.965517020856	3.81149635653919
312312.78	5800554.17	20.4397311298261	26.081703313737	161.481399985286	-112.147845272515	3.81300038552178
312322.78	5800554.17	19.9641620487762	25.8702689305366	161.531634008068	-114.397560312975	3.79202208526834
312332.78	5800554.17	19.6384882962998	25.8264585183275	161.569837037892	-116.882652872845	3.75232297578508
312342.78	5800554.17	19.6938298461098	26.2180730933269	161.610370981134	-119.809924625925	3.70130884678267
312352.78	5800554.17	19.8373792538119	26.489643095669	161.653026485463	-122.59575759197	3.64168761601152
312362.78	5800554.17	20.0137295845034	26.4894769677626	161.69466137903	-124.285176766421	3.59340568725836
312372.78	5800554.17	20.098001235447	25.9202645407	161.736579232206	-125.58103550829	3.55994508597632
312382.78	5800554.17	20.3208300540762	24.9759196335277	161.777956423641	-126.605742885571	3.54344704357213
312392.78	5800554.17	20.8219003758191	24.0077605807572	161.818615365129	-127.358277294241	3.56121487719668
312402.78	5800554.17	21.4847186582902	23.29475452334	161.857430115858	-127.873582748068	3.63418207481799
312412.78	5800554.17	22.2483782031616	22.8850047714532	161.894430168955	-128.181566477767	3.73218349281985
312422.78	5800554.17	22.8970576477277	22.6705585394803	161.928410538717	-128.211716381803	3.8660945435029
312432.78	5800554.17	22.6238420085022	22.4478402558769	161.958562257728	-127.870046961923	3.95833518534991
312442.78	5800554.17	22.0196337884342	22.2255876303769	161.982193413047	-126.4193850001	4.0001835774519
312452.78	5800554.17	21.477713602365	22.1710149841719	161.996164523882	-124.242675481884	4.02039189517012
312462.78	5800554.17	20.7110137999054	21.9587407762311	162.001903300747	-122.007043811642	4.02752685164478
312472.78	5800554.17	19.9932497374353	21.7771888336889	162.00126332578	-119.810005455318	4.01746611229312
312482.78	5800554.17	19.4576296470183	21.7557421159775	161.993661349936	-117.636763920985	3.99517522460144
312492.78	5800554.17	19.134080982181	22.0231776939852	161.981242769371	-115.45529806258	3.96138239772916
312502.78	5800554.17	18.8840479137078	22.3437887253212	161.959584251941	-113.232247151211	3.90113393513445
312512.78	5800554.17	18.7280850357411	22.598830872076	161.92636574126	-110.97232657272	3.81644549800309
312522.78	5800554.17	18.6580659966133	22.7501978135764	161.885429581145	-108.808506701727	3.72090276219496
312532.78	5800554.17	18.535770217707	22.8635543048692	161.838842502981	-106.933391971952	3.6326072839265
312542.78	5800554.17	18.372107717153	22.8808548113814	161.783159993414	-106.263466292432	3.56670934638116
312552.78	5800554.17	18.1964959864078	22.7147529117296	161.722094672809	-107.324137581376	3.52641019332977
312562.78	5800554.17	18.0180318694797	22.4105121621293	161.661498947817	-108.587075952352	3.51499046256929
312572.78	5800554.17	18.0407392264094	22.3135590718546	161.60384603671	-109.920668972107	3.52282632732233
312582.78	5800554.17	18.1190163718916	22.3194396595505	161.543084898446	-108.945428508258	3.54181749005606
312592.78	5800554.17	18.1731570742532	22.404297132869	161.449650918334	-107.462534302086	3.56288446197954
312602.78	5800554.17	18.2840428105829	22.9596447595844	161.341113691466	-106.616242717555	3.58292110662147
312612.78	5800554.17	18.3633930785142	23.774580377275	161.243277566019	-106.807290250281	3.60452595629054
312622.78	5800554.17	18.4318517861263	24.6117803257105	161.177422491658	-107.496420508574	3.62628229339063
312632.78	5800554.17	18.6367978426338	25.3543904359377	161.132168607201	-107.168307902773	3.64880674576044
312642.78	5800554.17	19.0314342162933	26.0749603877739	161.087979821525	-106.22035187481	3.67724681453531
312652.78	5800554.17	19.6870626351146	26.6688644755992	161.037801907041	-105.209564384538	3.71461157198022
312662.78	5800554.17	20.7271956518935	27.0765142860423	160.980830275179	-104.263030126268	3.76592063743945
312672.78	5800554.17	21.7041722184158	27.2691618846161	160.917577505862	-103.555857436215	3.83003703576151
312682.78	5800554.17	22.3038935113362	27.2182744444147	160.848932395813	-103.10167141614	3.90068297799646
312692.78	5800554.17	22.157869265684	26.7064410570132	160.775627167893	-103.04335169647	3.99077727087697
312702.78	5800554.17	21.5017982031076	26.0555370992833	160.700672893903	-103.367663913723	4.10148844950937
312712.78	5800554.17	20.9550747473948	25.6560415709513	160.627480316427	-103.848550191324	4.19684860617804
312092.78	5800564.17	23.1080328002343	29.2609992537418	159.389395046707	-86.4552269040602	3.4031799582656
312102.78	5800564.17	23.2987573540036	29.5044879887676	159.397776460279	-83.5449989352794	3.30568168465101
312112.78	5800564.17	23.4213587309907	29.6011116589526	159.40800241688	-80.7473871810988	3.29591366462778
312122.78	5800564.17	23.6289270515347	29.4308274855508	159.41791100427	-78.5947212950697	3.31645322510474
312132.78	5800564.17	23.9305196196879	28.9999911738547	159.410332831566	-77.1632132883686	3.37658407791175
312142.78	5800564.17	24.1759601383213	28.201546129968	159.525421074656	-76.2247965539794	3.45375294978778
312152.78	5800564.17	24.2866712048591	27.1361971530503	159.700084276767	-77.1666516328822	3.52353182993101
312162.78	5800564.17	24.1968836590584	26.0657661990455	159.873331519015	-79.7157630987883	3.57572118355477
312172.78	5800564.17	23.9212067498802	25.7070733771133	160.047561519258	-81.9676670823445	3.61226078261885
312182.78	5800564.17	23.4913648581994	25.9193176020975	160.22543761598	-83.5502646156761	3.64245628127417
312192.78	5800564.17	23.0755591873595	26.2919032216981	160.410243013829	-84.4282498945695	3.67775327604026
312202.78	5800564.17	22.7960265925366	26.7876925848662	160.601351657859	-86.1473931390183	3.71008547350449
312212.78	5800564.17	22.5469095277712	27.4130528795608	160.78211211049	-90.0650926724903	3.7253370965691
312222.78	5800564.17	22.31649782758	27.8225980581843	160.815590708498	-93.4653563489924	3.72440613375416
312232.78	5800564.17	22.3114997684411	28.2513724640366	160.84450641296	-96.1956746835842	3.71643711246849
312242.78	5800564.17	22.4086693756197	28.5759756678934	160.896048218831	-98.6736369346209	3.71460910503635
312252.78	5800564.17	22.4197873090498	28.4326025994342	160.967477740154	-101.049764779511	3.71934658238668
312262.78	5800564.17	22.4275304679885	28.2079422180502	161.056863018398	-103.432842294858	3.73249116879743
312272.78	5800564.17	22.3020615854286	27.7676049323015	161.159209864136	-105.860277769698	3.75707659751642
312282.78	5800564.17	21.740113246868	27.0418392358641	161.267580010822	-108.446033525201	3.78968614896434
312292.78	5800564.17	21.2890283294626	26.5853137592318	161.375767479221	-111.097790960062	3.81559256790302
312302.78	5800564.17	20.9765186187963	26.4770546557688	161.470443599642	-113.441342272974	3.82601288029361
312312.78	5800564.17	20.5099540395724	26.3526543083117	161.543076473322	-115.655486003873	3.81640840981257
312322.78	5800564.17	19.9131239817678	26.0158673336958	161.595427482026	-117.825727574464	3.78894073456696
312332.78	5800564.17	19.4567667498524	25.8145289315885	161.633392692145	-120.33691294197	3.75172816854004
312342.78	5800564.17	19.3558838600844	25.9712050045952	161.665905430869	-123.421678988093	3.70153693604669
312352.78	5800564.17	19.5110577187093	26.0733939024843	161.702019949531	-126.191009254522	3.64493312682412
312362.78	5800564.17	19.7294878125735	25.9775493897753	161.741207161833	-128.257146648743	3.592733525597
312372.78	5800564.17	19.9484077021491	25.5862422735741	161.783189690911	-129.770642405386	3.54877242873341
312382.78	5800564.17	20.3275111399157	24.7210100033877	161.826815026	-130.964248436161	3.51536905466788
312392.78	5800564.17	20.9532689653812	23.7284284483656	161.870276572601	-131.566508112012	3.49797008780472
312402.78	5800564.17	21.6855180607455	23.06178518174	161.911426601868	-131.965002024667	3.58424212481719
312412.78	5800564.17	22.4528325737842	22.7692272781343	161.950330426231	-132.241673976129	3.65157978331662
312422.78	5800564.17	23.0915368742691	22.6300305876166	161.984848545814	-132.021811333514	3.81863444442881
312432.78	5800564.17	23.0476846587646	22.4721419297757	162.013222460997	-131.308804650715	3.96434463843062
312442.78	5800564.17	22.2664227882239	22.1960045968545	162.035207993974	-130.097676554894	4.00227597657394
312452.78	5800564.17	21.5033397493158	22.0326041325446	162.047048442888	-128.494768145533	4.01908333786285
312462.78	5800564.17	20.6252069090228	21.7497325002156	162.051534824026	-126.673881506222	4.02120233832326
312472.78	5800564.17	19.7669186325457	21.4600320211087	162.049336425111	-124.916389190173	4.01043466950772
312482.78	5800564.17	19.0803876595013	21.3686508708473	162.038010717441	-122.768900255663	3.98898649768037
312492.78	5800564.17	18.5474947122208	21.5020660248892	162.017862963483	-120.79296103212	3.95184421883234
312502.78	5800564.17	18.1582915554666	21.805142345668	161.988691547404	-118.761331435724	3.88501862537696
312512.78	5800564.17	17.8351166246735	22.1250858902211	161.94799694174	-116.353888333211	3.79443389348467
312522.78	5800564.17	17.5937955855736	22.341019947085	161.897375810886	-114.187426933049	3.69907678753428
312532.78	5800564.17	17.4566000720167	22.4493075897848	161.83909675643	-112.579106520979	3.61200784628438
312542.78	5800564.17	17.3289033343093	22.4990876213426	161.770970632837	-111.624727816425	3.54425234889613
312552.78	5800564.17	17.2999906260838	22.4232900419922	161.698410650342	-111.414994180737	3.4990009974335
312562.78	5800564.17	17.3586791000557	22.2764439617348	161.627993383965	-111.362838551702	3.47816200020594
312572.78	5800564.17	17.5262776488855	22.216621419524	161.561738618846	-110.902479478769	3.47544143286617
312582.78	5800564.17	17.8221343182999	22.4188959312142	161.494828976884	-109.189271340885	3.48833601638538
312592.78	5800564.17	18.0827168094927	22.6763711068869	161.398989579887	-107.133660783563	3.51197249871919
312602.78	5800564.17	18.3417054731204	23.1537676647579	161.288122769495	-105.688442004382	3.53976153746295
312612.78	5800564.17	18.3958286157761	23.8010127730285	161.179191158963	-106.112698348058	3.56523015030419
312622.78	5800564.17	18.2951488302413	24.4001491458236	161.12211873781	-107.12053621879	3.58817085841347
312632.78	5800564.17	18.3895387148296	25.0092574226123	161.090628898569	-107.236640484604	3.62000312066618
312642.78	5800564.17	18.7735621718799	25.62140991811	161.052207149216	-106.738535273647	3.66051642476584
312652.78	5800564.17	19.4321150940179	26.2545690066935	161.004650770718	-106.073607436726	3.71429404214093
312662.78	5800564.17	20.3590721146803	26.8047560537081	160.947524941411	-105.451007685757	3.77906619033927
312672.78	5800564.17	21.3423740931896	27.0373523877478	160.88335956607	-104.934130141907	3.83654739124656
312682.78	5800564.17	22.0417619922231	26.986084095925	160.812612395114	-104.552273069534	3.8866932005164
312692.78	5800564.17	22.2083852082506	26.6184228675288	160.735431201542	-104.346112298572	3.96248574547746
312702.78	5800564.17	21.5722582284791	26.155555814051	160.655163215903	-104.376786955231	4.10266327839654
312712.78	5800564.17	20.8725436889082	25.7365938525579	160.577194299463	-104.846827188892	4.17421104147273
312722.78	5800564.17	20.5005638025994	25.5195802405535	160.512289981279	-105.549621673368	4.19013391243083
312082.78	5800574.17	22.2595013533668	28.7435616636673	159.381800462909	-88.3707710142624	3.59348055559127
312092.78	5800574.17	22.371524500412	29.240619852332	159.381300442853	-88.1027168348773	3.5263705367044
312102.78	5800574.17	22.4987144680576	29.6170023222612	159.383630312222	-86.5558351329709	3.46498037113794
312112.78	5800574.17	22.6437073167576	29.7687433427193	159.389001576251	-84.5466386542816	3.43589155109876
312122.78	5800574.17	22.8580281802237	29.6518898472126	159.397857838039	-82.8547479063712	3.43568219100177
312132.78	5800574.17	23.1763666313476	29.2560035935906	159.423379798556	-82.2936762647689	3.46117334354804
312142.78	5800574.17	23.4513828770335	28.5859154101023	159.526151711326	-82.6499509203815	3.5078377473006
312152.78	5800574.17	23.6419503173962	27.6977035492742	159.679131311209	-84.1147675409416	3.5658009354901
312162.78	5800574.17	23.6491964166309	26.7441686787971	159.842301692073	-86.5192744321283	3.62388193279969
312172.78	5800574.17	23.5158821918135	26.0871137834303	160.011363768059	-88.9187575819917	3.66852138455134
312182.78	5800574.17	23.163913056901	26.2056863848218	160.187519258856	-90.2102502851327	3.70053007723207
312192.78	5800574.17	22.7832912697191	26.5058825806852	160.372832696426	-91.1434504562762	3.72976682267481
312202.78	5800574.17	22.5191627360016	26.9528934044792	160.560671269087	-92.8003742422209	3.7596899826228
312212.78	5800574.17	22.3409045465582	27.5397613337125	160.720486881236	-95.333867448425	3.77974762733656
312222.78	5800574.17	22.1479907226067	27.7802021117496	160.787901715413	-97.9308380574466	3.78670542215946
312232.78	5800574.17	22.1162036945354	27.9307417538322	160.832806332658	-100.231924523802	3.78523307641366
312242.78	5800574.17	22.1919281385338	28.0627537055177	160.893489068102	-102.221736475649	3.7794554100612
312252.78	5800574.17	22.2799509728395	27.8794640074928	160.970805410947	-104.162054311582	3.7727848806722
312262.78	5800574.17	22.2792646561424	27.6019856958602	161.064417155975	-106.223480278421	3.7725395234324
312272.78	5800574.17	22.0802456849339	27.2306987734391	161.174066068512	-108.621655943139	3.78135870385493
312282.78	5800574.17	21.6473766007303	26.7340392492125	161.297644122237	-111.380279713016	3.79892944066568
312292.78	5800574.17	21.2717912540804	26.4456500694841	161.426048089443	-114.255585288231	3.81907666973174
312302.78	5800574.17	20.92043241857	26.393656290046	161.537178073463	-116.829707355211	3.82911740610063
312312.78	5800574.17	20.4723091464307	26.3848739911699	161.61276819812	-119.113412889839	3.81496840718245
312322.78	5800574.17	19.8975061308199	26.0638846637956	161.657842217553	-121.279263723413	3.77907574379001
312332.78	5800574.17	19.4309764170897	25.7866819378621	161.687925399065	-123.777006107653	3.73683140820188
312342.78	5800574.17	19.2103566281125	25.747365226419	161.715972894316	-126.829407244844	3.69260033233288
312352.78	5800574.17	19.2975481520068	25.6485998317163	161.747981385731	-129.56556225615	3.64203448897113
312362.78	5800574.17	19.5363258455216	25.420968053718	161.785146873059	-131.749443152007	3.59003452050459
312372.78	5800574.17	19.8222463926559	25.0476104099217	161.826880253097	-133.319039518105	3.54173915436585
312382.78	5800574.17	20.2264961355517	24.4108431546821	161.870988317254	-134.461309727044	3.49940190319698
312392.78	5800574.17	20.898049370727	23.5954683903898	161.915430857574	-135.018084752071	3.47416956287782
312402.78	5800574.17	21.6694622731567	22.9294643515979	161.957382657768	-135.34944348689	3.503858992359
312412.78	5800574.17	22.3723219217483	22.6658654016847	161.997050903	-135.507999961826	3.59287214335333
312422.78	5800574.17	22.8053049593719	22.5012442222398	162.031942832478	-135.092121228793	3.75941872716308
312432.78	5800574.17	22.7247741361779	22.2829820349701	162.059121784887	-134.294238570083	3.89161924645445
312442.78	5800574.17	22.0016784253286	21.9170087612506	162.079549970028	-133.293897874052	3.9619885310935
312452.78	5800574.17	21.1521351908215	21.5809403932549	162.089811853682	-132.147537782494	3.99058215752493
312462.78	5800574.17	20.2996485321981	21.3010142932592	162.09369840693	-130.624264877829	3.99560453818491
312472.78	5800574.17	19.4988457179794	21.0949108446499	162.089796756762	-128.888889322872	3.98585136537435
312482.78	5800574.17	18.8268957216374	21.0848907578449	162.074494628338	-127.130870216746	3.9674381465143
312492.78	5800574.17	18.2010190060891	21.1654148830741	162.049955302589	-125.582352806345	3.9305215704909
312502.78	5800574.17	17.6589036915186	21.3842855242343	162.015962343519	-124.234075597877	3.86378313245761
312512.78	5800574.17	17.2308882962352	21.6911576528192	161.969542671481	-121.772277086192	3.77964948340107
312522.78	5800574.17	16.8781342101349	21.9281804675476	161.909218697836	-119.698370732279	3.68983128754355
312532.78	5800574.17	16.6644755085159	22.090873332607	161.837396142287	-118.120243274185	3.60558733618368
312542.78	5800574.17	16.6068016487441	22.2454507266312	161.754732347846	-116.787400627941	3.53772616112076
312552.78	5800574.17	16.6570676781596	22.3236659284406	161.667911932478	-115.695303165436	3.48939242629722
312562.78	5800574.17	16.9176588821976	22.3963519149557	161.586714683803	-114.214182397189	3.45813556619452
312572.78	5800574.17	17.2630321323364	22.4985586048068	161.510978071911	-112.333139284329	3.44264827961334
312582.78	5800574.17	17.7004881450174	22.7777795522576	161.433080090841	-109.657978612117	3.44804814264077
312592.78	5800574.17	18.013630837804	23.0249900563918	161.34289115372	-107.215027293018	3.47828090209149
312602.78	5800574.17	18.205579557741	23.3270832873174	161.245516030282	-106.743495422516	3.52353560236081
312612.78	5800574.17	18.2387151273971	23.7144452311259	161.156814340739	-107.271975226317	3.56147984966824
312622.78	5800574.17	18.0026594446349	23.9859393102785	161.099545889975	-107.949258635513	3.58044518152575
312632.78	5800574.17	18.0435931974042	24.4135034858035	161.064713212222	-107.977148335657	3.6421416313787
312642.78	5800574.17	18.4688306005601	24.9691745084302	161.028460989757	-107.502127893703	3.69681948108449
312652.78	5800574.17	19.2043516825481	25.6253748009525	160.981466929303	-107.063379612432	3.75698698377663
312662.78	5800574.17	20.1357262689815	26.2834418470326	160.923294552375	-106.808185032045	3.81172601091314
312672.78	5800574.17	21.0838862300336	26.7151802647694	160.857583498159	-106.488088684225	3.84492166432329
312682.78	5800574.17	21.742429309599	26.7915198549335	160.785129336325	-106.129558068439	3.86118861826192
312692.78	5800574.17	21.9716024212871	26.6271331964145	160.705407008311	-105.767909607182	3.87219333626322
312702.78	5800574.17	21.5822871283862	26.306070584238	160.619004124009	-105.553056776907	3.98395441253753
312712.78	5800574.17	20.9773469030554	25.9003846011259	160.530271407358	-105.817057931565	4.06564435404489
312722.78	5800574.17	20.4649850176287	25.5301855230517	160.462137036804	-106.651788382814	4.11122641328403
312732.78	5800574.17	20.0805485693989	25.1783580856282	160.42806437338	-108.006213443774	4.12945240851595
312072.78	5800584.17	21.9065912625906	28.0554483898375	159.402557550965	-90.1355035916702	3.74766408103859
312082.78	5800584.17	21.8028084539832	28.6131751425925	159.394365852953	-90.5156491466827	3.71119275707939
312092.78	5800584.17	21.7863946514886	29.2918017007002	159.389267042805	-90.3077167505081	3.6669323493091
312102.78	5800584.17	21.8352918008458	29.8184602503318	159.389033360402	-89.4527189360268	3.62331404761312
312112.78	5800584.17	21.9882084505517	29.9845754139578	159.39539650751	-88.3007023903688	3.59028515552042
312122.78	5800584.17	22.2006188959616	29.9269288798662	159.416052980436	-87.1343312922219	3.5715489364772
312132.78	5800584.17	22.4579579886502	29.6315154644105	159.463979146804	-87.7934032547658	3.56931152095599
312142.78	5800584.17	22.6602082206191	29.1113806969202	159.555426465708	-89.226879471792	3.58429373778186
312152.78	5800584.17	22.9318679214332	28.4380054704177	159.681541162599	-91.1238342345254	3.62120876754416
312162.78	5800584.17	22.8955157841624	27.6009580963627	159.823940580233	-93.534943895969	3.67359511410449
312172.78	5800584.17	22.7183042749732	26.9093146337812	159.977249802367	-96.3292451108546	3.72729232347346
312182.78	5800584.17	22.4993547276464	26.6682869593273	160.141665180085	-96.9853955789963	3.76764295802138
312192.78	5800584.17	22.17408556996	26.6423139085416	160.313421381677	-97.9135427323107	3.79963171211027
312202.78	5800584.17	21.9401370550444	26.8086372442162	160.479340064743	-99.3751233470425	3.82747807148653
312212.78	5800584.17	21.7776317543479	27.0723389815907	160.615466716895	-101.209344051973	3.84729506341381
312222.78	5800584.17	21.6545405079636	27.223057669011	160.709268265796	-103.021223496405	3.85490075868261
312232.78	5800584.17	21.6733126374818	27.20989427388	160.783160375229	-104.697279614344	3.85470744297998
312242.78	5800584.17	21.8312182818733	27.2109477624735	160.861160940261	-106.141617152482	3.84876784122536
312252.78	5800584.17	22.0193880756308	27.0736719970221	160.949516991035	-107.517751146609	3.83619110998489
312262.78	5800584.17	22.002694630442	26.8054806325275	161.050085832236	-109.001753554544	3.82329912104518
312272.78	5800584.17	21.7701099771543	26.4829307828022	161.167535860076	-111.199669623641	3.81523001783283
312282.78	5800584.17	21.4418500091327	26.1528957533641	161.30604441327	-114.293857205907	3.81409254075421
312292.78	5800584.17	21.1384287106481	26.0049108002342	161.463095465959	-117.502088210273	3.8187795607729
312302.78	5800584.17	20.7796067317668	25.9653525832168	161.62918001837	-120.256472954603	3.81694315848571
312312.78	5800584.17	20.3118341495147	25.9096004148527	161.682914942304	-122.583612019246	3.80361995197418
312322.78	5800584.17	19.7858540653701	25.7050464409136	161.702816423525	-124.884057209943	3.76932855069882
312332.78	5800584.17	19.3470625213486	25.406542189885	161.725727210302	-127.38029878431	3.72618083524202
312342.78	5800584.17	19.1178390830869	25.2342658233633	161.751834345444	-130.044339194209	3.68435233393659
312352.78	5800584.17	19.1687859446344	25.0808031532988	161.782703717828	-132.556467810284	3.64102870686054
312362.78	5800584.17	19.422913009196	24.8344333918833	161.820409176116	-134.699342478356	3.59378989127371
312372.78	5800584.17	19.7263937273732	24.5267694163442	161.862741125793	-136.063140384989	3.5516161863595
312382.78	5800584.17	20.1490379503397	24.0807394911524	161.906643738145	-137.018096263085	3.52309316353127
312392.78	5800584.17	20.7890031038965	23.5629733803909	161.951055304018	-137.58369008331	3.52391018707739
312402.78	5800584.17	21.5700521405912	23.0723056211789	161.99467098355	-137.847001195496	3.5473553984436
312412.78	5800584.17	22.2057139633065	22.7012572750714	162.036144946818	-137.771840650109	3.62421826614496
312422.78	5800584.17	22.4850200696255	22.414268422382	162.071913123791	-137.365612831598	3.73948235289958
312432.78	5800584.17	22.2596155633605	22.0173674701278	162.099139679251	-136.713546378463	3.8479499770161
312442.78	5800584.17	21.5288989637829	21.5123312421853	162.117767376364	-135.932181177217	3.92141086570076
312452.78	5800584.17	20.7050485092795	21.0835092422917	162.125797603362	-135.080890388197	3.95743564660536
312462.78	5800584.17	19.9979797996884	20.8482541452908	162.127212046102	-133.79903114916	3.96633352521303
312472.78	5800584.17	19.33026849437	20.7701882420979	162.120282836052	-132.245281331021	3.96103871327886
312482.78	5800584.17	18.7659366446959	20.9574166473206	162.102622724156	-130.668003825513	3.94747997037404
312492.78	5800584.17	18.149498055789	21.131098204319	162.076373776596	-129.317492429236	3.91406186913498
312502.78	5800584.17	17.4620901145767	21.2304646902799	162.041500117874	-127.889834346523	3.85121588062041
312512.78	5800584.17	16.9223518565333	21.4484694650723	161.992541863112	-126.076162582578	3.77463864599938
312522.78	5800584.17	16.5380905939055	21.6743379971515	161.924186741153	-124.438775711471	3.6915685759606
312532.78	5800584.17	16.261578194232	21.8789931632219	161.838274145494	-123.127122891687	3.61478681143629
312542.78	5800584.17	16.2346815953068	22.1409570528632	161.738326031203	-121.507134818158	3.55176486683492
312552.78	5800584.17	16.3753481562044	22.3674540202432	161.633363969746	-119.509332119985	3.50233868232732
312562.78	5800584.17	16.6685496542204	22.5861114537051	161.544836183758	-117.431620790458	3.45951699090205
312572.78	5800584.17	17.1160102531236	22.8178734370999	161.463970702122	-114.899062960755	3.42893986737836
312582.78	5800584.17	17.6192581482801	23.1195497468737	161.382076425583	-111.738531206761	3.4254683134038
312592.78	5800584.17	17.8805584411115	23.2324412367919	161.295426386421	-108.906514777954	3.47113863758582
312602.78	5800584.17	17.8242141404472	23.2355930955541	161.210503538748	-109.194770772713	3.55711355153121
