x y Yield
-59.139426 -37.922510 3.405000
-59.138117 -37.920270 3.406000
-59.135617 -37.926284 3.407000
-59.130449 -37.923630 3.407000
-59.138087 -37.921284 3.408000
-59.127029 -37.919332 3.408000
-59.130419 -37.923812 3.408000
-59.134794 -37.921057 3.409000
-59.131057 -37.924069 3.409000
-59.130600 -37.923840 3.409000
-59.137506 -37.924390 3.409000
-59.128144 -37.920785 3.409000
-59.135224 -37.927212 3.409000
-59.127262 -37.921765 3.409000
-59.129562 -37.923392 3.410000
-59.135876 -37.919410 3.410000
-59.129699 -37.920057 3.411000
-59.137731 -37.919955 3.411000
-59.136312 -37.918629 3.412000
-59.138664 -37.920859 3.413000
-59.135561 -37.925097 3.413000
-59.132214 -37.915780 3.413000
-59.133912 -37.926600 3.413000
-59.132300 -37.925257 3.414000
-59.136112 -37.918469 3.415000
-59.131097 -37.920699 3.415000
-59.132765 -37.919237 3.416000
-59.133381 -37.917212 3.416000
-59.138179 -37.920570 3.416000
-59.132780 -37.918819 3.417000
-59.137409 -37.923110 3.417000
-59.130655 -37.923880 3.419000
-59.131892 -37.916598 3.419000
-59.132160 -37.918332 3.419000
-59.136897 -37.920299 3.420000
-59.136994 -37.920100 3.420000
-59.135186 -37.917920 3.420000
-59.135504 -37.919474 3.423000
-59.131697 -37.924624 3.423000
-59.140106 -37.921930 3.424000
-59.134657 -37.927025 3.424000
-59.132445 -37.925447 3.424000
-59.134756 -37.917817 3.425000
-59.127782 -37.921739 3.425000
-59.129705 -37.923100 3.425000
-59.132210 -37.919187 3.426000
-59.131697 -37.920285 3.426000
-59.132880 -37.918899 3.427000
-59.127495 -37.921530 3.427000
-59.130964 -37.924394 3.427000
-59.138241 -37.920180 3.428000
-59.132962 -37.925817 3.428000
-59.134117 -37.926634 3.429000
-59.134661 -37.926724 3.429000
-59.131720 -37.916460 3.430000
-59.135577 -37.918232 3.430000
-59.133532 -37.921542 3.431000
-59.133752 -37.925987 3.431000
-59.132427 -37.917725 3.431000
-59.134562 -37.917414 3.431000
-59.133159 -37.925872 3.431000
-59.132114 -37.916370 3.432000
-59.130469 -37.924040 3.432000
-59.138237 -37.921147 3.432000
-59.135014 -37.918817 3.433000
-59.131617 -37.924854 3.433000
-59.133346 -37.925999 3.433000
-59.134359 -37.917065 3.433000
-59.136712 -37.924267 3.434000
-59.131094 -37.922869 3.434000
-59.126314 -37.920062 3.435000
-59.132780 -37.925487 3.435000
-59.136294 -37.918805 3.436000
-59.128020 -37.918982 3.436000
-59.129089 -37.922869 3.437000
-59.127225 -37.919369 3.437000
-59.126594 -37.920764 3.437000
-59.139131 -37.921675 3.437000
-59.126912 -37.919420 3.438000
-59.133289 -37.920034 3.439000
-59.130117 -37.920189 3.439000
-59.131262 -37.920417 3.440000
-59.134311 -37.920039 3.441000
-59.127277 -37.921475 3.443000
-59.132724 -37.925449 3.443000
-59.132732 -37.925354 3.444000
-59.137877 -37.923062 3.444000
-59.135459 -37.917950 3.445000
-59.129155 -37.922815 3.446000
-59.130479 -37.923854 3.446000
-59.133511 -37.926205 3.446000
-59.131589 -37.924444 3.446000
-59.128489 -37.922440 3.448000
-59.126994 -37.919952 3.448000
-59.132767 -37.925379 3.449000
-59.134807 -37.917860 3.450000
-59.131142 -37.922904 3.450000
-59.137489 -37.919760 3.451000
-59.133469 -37.916352 3.451000
-59.135059 -37.927217 3.452000
-59.130420 -37.920074 3.453000
-59.128834 -37.922487 3.454000
-59.128694 -37.922874 3.454000
-59.135797 -37.919137 3.454000
-59.130134 -37.923802 3.455000
-59.131190 -37.922939 3.456000
-59.129307 -37.923027 3.456000
-59.126587 -37.921285 3.456000
-59.132490 -37.918387 3.457000
-59.134714 -37.919229 3.458000
-59.137924 -37.923099 3.459000
-59.138791 -37.920947 3.459000
-59.136486 -37.919975 3.459000
-59.137276 -37.925194 3.460000
-59.129319 -37.919165 3.460000
-59.126365 -37.919692 3.460000
-59.134419 -37.918330 3.461000
-59.128617 -37.919312 3.461000
-59.132315 -37.921719 3.461000
-59.131552 -37.917242 3.462000
-59.130092 -37.921920 3.462000
-59.134516 -37.926834 3.464000
-59.139479 -37.921582 3.464000
-59.127374 -37.919847 3.465000
-59.136697 -37.919854 3.465000
-59.127829 -37.921870 3.465000
-59.132225 -37.916979 3.465000
-59.134256 -37.916984 3.467000
-59.131812 -37.924605 3.467000
-59.127722 -37.922007 3.467000
-59.131739 -37.917997 3.468000
-59.131835 -37.918887 3.468000
-59.134306 -37.917024 3.469000
-59.138916 -37.921925 3.469000
-59.128745 -37.920007 3.470000
-59.127044 -37.920109 3.470000
-59.128729 -37.919624 3.471000
-59.134859 -37.917902 3.471000
-59.135566 -37.918037 3.471000
-59.135442 -37.918847 3.472000
-59.130027 -37.919980 3.473000
-59.132355 -37.919980 3.473000
-59.134847 -37.918369 3.473000
-59.135651 -37.926470 3.474000
-59.137606 -37.922449 3.474000
-59.128554 -37.922387 3.474000
-59.134907 -37.918415 3.475000
-59.132837 -37.925429 3.475000
-59.134301 -37.918235 3.475000
-59.126590 -37.919625 3.475000
-59.133851 -37.918152 3.476000
-59.128657 -37.922364 3.476000
-59.132592 -37.917859 3.477000
-59.130960 -37.920410 3.478000
-59.133586 -37.921584 3.478000
-59.134066 -37.921964 3.479000
-59.134021 -37.926479 3.479000
-59.132715 -37.916860 3.480000
-59.134642 -37.926922 3.481000
-59.126554 -37.919532 3.481000
-59.131445 -37.924537 3.481000
-59.134589 -37.926670 3.481000
-59.136544 -37.920397 3.481000
-59.132349 -37.917867 3.481000
-59.133616 -37.917967 3.482000
-59.134677 -37.926637 3.483000
-59.135327 -37.921665 3.483000
-59.135061 -37.919215 3.483000
-59.130300 -37.923920 3.483000
-59.131354 -37.918514 3.484000
-59.128724 -37.922507 3.484000
-59.134764 -37.926800 3.484000
-59.131079 -37.924477 3.485000
-59.131275 -37.924415 3.485000
-59.134049 -37.921739 3.485000
-59.133569 -37.917362 3.486000
-59.126855 -37.919467 3.488000
-59.134026 -37.926279 3.488000
-59.131132 -37.920250 3.489000
-59.134514 -37.917190 3.489000
-59.127092 -37.920612 3.491000
-59.132595 -37.916762 3.491000
-59.130489 -37.923659 3.491000
-59.131887 -37.924854 3.492000
-59.138902 -37.920690 3.493000
-59.133521 -37.916395 3.494000
-59.126589 -37.920064 3.494000
-59.134912 -37.917944 3.497000
-59.134931 -37.917522 3.497000
-59.129047 -37.923030 3.498000
-59.132667 -37.925517 3.500000
-59.127804 -37.920537 3.500000
-59.131457 -37.918597 3.500000
-59.130047 -37.923445 3.501000
-59.134801 -37.926920 3.501000
-59.130082 -37.923577 3.501000
-59.127840 -37.922175 3.501000
-59.130972 -37.917139 3.502000
-59.129949 -37.921820 3.502000
-59.136239 -37.926580 3.503000
-59.130102 -37.923487 3.503000
-59.135414 -37.925135 3.504000
-59.133836 -37.926350 3.504000
-59.127724 -37.920674 3.504000
-59.128252 -37.922070 3.504000
-59.134627 -37.926599 3.505000
-59.134174 -37.919924 3.505000
-59.132730 -37.916677 3.506000
-59.129410 -37.923200 3.506000
-59.127554 -37.921574 3.506000
-59.132999 -37.921114 3.507000
-59.134554 -37.926647 3.507000
-59.134084 -37.926220 3.507000
-59.134691 -37.926842 3.508000
-59.129622 -37.921035 3.508000
-59.134352 -37.926600 3.509000
-59.135667 -37.919650 3.509000
-59.134281 -37.921922 3.510000
-59.126254 -37.920104 3.510000
-59.130850 -37.920339 3.510000
-59.129497 -37.920007 3.511000
-59.130952 -37.921500 3.511000
-59.138456 -37.920779 3.511000
-59.134826 -37.917439 3.512000
-59.133381 -37.918282 3.512000
-59.126794 -37.919912 3.513000
-59.133310 -37.918430 3.514000
-59.130195 -37.923764 3.514000
-59.132654 -37.916128 3.514000
-59.134331 -37.926700 3.515000
-59.131992 -37.916275 3.515000
-59.131140 -37.920330 3.516000
-59.127507 -37.921734 3.516000
-59.125709 -37.920664 3.516000
-59.130315 -37.923850 3.518000
-59.131177 -37.924157 3.520000
-59.130194 -37.923655 3.521000
-59.133584 -37.916633 3.522000
-59.136049 -37.918852 3.522000
-59.136347 -37.919095 3.523000
-59.126645 -37.919462 3.524000
-59.138769 -37.920850 3.525000
-59.132390 -37.916740 3.526000
-59.129955 -37.923279 3.527000
-59.133000 -37.925540 3.527000
-59.140029 -37.922040 3.527000
-59.134966 -37.917985 3.529000
-59.126969 -37.919377 3.529000
-59.132357 -37.925299 3.529000
-59.137142 -37.923109 3.529000
-59.129457 -37.921089 3.529000
-59.138282 -37.921117 3.529000
-59.138089 -37.920959 3.530000
-59.133407 -37.926045 3.530000
-59.134269 -37.926657 3.530000
-59.138326 -37.921087 3.531000
-59.135382 -37.918320 3.531000
-59.132172 -37.921074 3.531000
-59.135037 -37.917604 3.531000
-59.139444 -37.921370 3.532000
-59.131092 -37.917235 3.533000
-59.134671 -37.917314 3.533000
-59.139647 -37.922685 3.533000
-59.133012 -37.925454 3.534000
-59.137161 -37.924255 3.535000
-59.132242 -37.917784 3.535000
-59.135512 -37.917995 3.537000
-59.134799 -37.926825 3.537000
-59.130980 -37.916982 3.538000
-59.135174 -37.919310 3.538000
-59.126087 -37.920530 3.540000
-59.131975 -37.917375 3.540000
-59.135722 -37.919272 3.540000
-59.134651 -37.917734 3.543000
-59.133239 -37.917417 3.543000
-59.135781 -37.919315 3.544000
-59.133592 -37.916885 3.545000
-59.135814 -37.921667 3.545000
-59.137387 -37.919682 3.545000
-59.137239 -37.919564 3.545000
-59.129679 -37.923472 3.545000
-59.127924 -37.919652 3.546000
-59.139539 -37.921665 3.546000
-59.134869 -37.926877 3.546000
-59.134727 -37.918567 3.547000
-59.133019 -37.917605 3.547000
-59.126869 -37.921482 3.547000
-59.134011 -37.921924 3.549000
-59.136069 -37.919645 3.549000
-59.128669 -37.919270 3.549000
-59.131159 -37.924335 3.550000
-59.130779 -37.919779 3.551000
-59.132840 -37.925525 3.551000
-59.131727 -37.918805 3.551000
-59.127724 -37.921699 3.551000
-59.134857 -37.926960 3.552000
-59.134576 -37.926562 3.552000
-59.126680 -37.920312 3.552000
-59.139529 -37.921560 3.553000
-59.129335 -37.920155 3.553000
-59.127904 -37.919450 3.554000
-59.131227 -37.920790 3.554000
-59.126262 -37.920755 3.555000
-59.133839 -37.922987 3.556000
-59.135814 -37.919455 3.556000
-59.134786 -37.918617 3.556000
-59.133652 -37.926220 3.556000
-59.136571 -37.925235 3.556000
-59.129609 -37.923032 3.556000
-59.133957 -37.926437 3.557000
-59.137337 -37.919642 3.557000
-59.136406 -37.920190 3.557000
-59.130907 -37.920374 3.557000
-59.127457 -37.921504 3.558000
-59.134051 -37.918039 3.558000
-59.132099 -37.915577 3.559000
-59.133646 -37.916927 3.559000
-59.133369 -37.918667 3.560000
-59.134767 -37.918815 3.561000
-59.134914 -37.927000 3.561000
-59.128564 -37.918562 3.561000
-59.135629 -37.918274 3.561000
-59.127660 -37.921964 3.562000
-59.135724 -37.919649 3.562000
-59.127384 -37.921449 3.563000
-59.127345 -37.921422 3.563000
-59.131924 -37.916742 3.563000
-59.132859 -37.925744 3.563000
-59.137597 -37.924302 3.564000
-59.135554 -37.927125 3.565000
-59.126032 -37.919939 3.566000
-59.137399 -37.924895 3.567000
-59.130857 -37.919935 3.567000
-59.134972 -37.926947 3.568000
-59.127897 -37.922215 3.568000
-59.130180 -37.921604 3.568000
-59.131595 -37.924552 3.568000
-59.131390 -37.924497 3.568000
-59.133591 -37.926177 3.569000
-59.138497 -37.920965 3.569000
-59.127597 -37.921915 3.569000
-59.131530 -37.924405 3.569000
-59.133972 -37.926142 3.570000
-59.133689 -37.916714 3.571000
-59.130187 -37.923840 3.572000
-59.132204 -37.918367 3.572000
-59.130702 -37.921332 3.573000
-59.131892 -37.924660 3.573000
-59.133154 -37.925557 3.573000
-59.135966 -37.918355 3.574000
-59.132890 -37.915900 3.574000
-59.131385 -37.917477 3.575000
-59.139717 -37.921360 3.575000
-59.125770 -37.920302 3.576000
-59.133162 -37.925660 3.576000
-59.129842 -37.923194 3.578000
-59.137826 -37.920034 3.579000
-59.129822 -37.923290 3.580000
-59.127277 -37.920347 3.580000
-59.131307 -37.920387 3.583000
-59.126462 -37.919604 3.583000
-59.131695 -37.924822 3.583000
-59.136491 -37.919869 3.583000
-59.130775 -37.920285 3.583000
-59.130252 -37.923492 3.584000
-59.131119 -37.919614 3.584000
-59.133951 -37.926515 3.585000
-59.138344 -37.920262 3.586000
-59.131019 -37.924434 3.587000
-59.131445 -37.917157 3.587000
-59.127585 -37.919904 3.587000
-59.136434 -37.924700 3.587000
-59.130025 -37.923537 3.587000
-59.131167 -37.920080 3.587000
-59.133177 -37.917367 3.587000
-59.131217 -37.916457 3.588000
-59.131732 -37.924934 3.589000
-59.129107 -37.919530 3.590000
-59.137052 -37.920149 3.590000
-59.129852 -37.923599 3.590000
-59.135391 -37.923725 3.591000
-59.137087 -37.925830 3.592000
-59.127720 -37.921894 3.592000
-59.131375 -37.917107 3.593000
-59.127949 -37.920420 3.593000
-59.133119 -37.917004 3.593000
-59.128455 -37.919442 3.593000
-59.132420 -37.915517 3.594000
-59.134801 -37.926722 3.594000
-59.132480 -37.925387 3.595000
-59.125854 -37.920079 3.595000
-59.134844 -37.918665 3.596000
-59.131414 -37.924320 3.596000
-59.134661 -37.919299 3.596000
-59.135302 -37.917819 3.597000
-59.133987 -37.918365 3.597000
-59.132240 -37.925414 3.598000
-59.130524 -37.924080 3.598000
-59.139797 -37.922127 3.598000
-59.127777 -37.921932 3.598000
-59.135007 -37.918697 3.598000
-59.135396 -37.926119 3.599000
-59.131594 -37.923407 3.599000
-59.129154 -37.920079 3.599000
-59.132652 -37.918865 3.600000
-59.132910 -37.925779 3.600000
-59.126092 -37.920740 3.600000
-59.135236 -37.919359 3.601000
-59.131245 -37.917364 3.601000
-59.132644 -37.917902 3.603000
-59.131869 -37.924950 3.604000
-59.131469 -37.917779 3.604000
-59.131985 -37.924827 3.605000
-59.130550 -37.923702 3.606000
-59.135446 -37.926149 3.606000
-59.135939 -37.919367 3.606000
-59.133974 -37.926242 3.606000
-59.136409 -37.922337 3.607000
-59.132392 -37.925412 3.609000
-59.134724 -37.918274 3.612000
-59.132917 -37.922152 3.612000
-59.129175 -37.919674 3.613000
-59.132657 -37.916812 3.613000
-59.126884 -37.919630 3.613000
-59.131239 -37.922972 3.613000
-59.129495 -37.919239 3.614000
-59.131809 -37.924907 3.614000
-59.132732 -37.915770 3.615000
-59.136482 -37.924662 3.615000
-59.128039 -37.920022 3.616000
-59.135537 -37.926364 3.616000
-59.132539 -37.916520 3.616000
-59.135921 -37.919234 3.616000
-59.134351 -37.918650 3.616000
-59.132070 -37.916740 3.617000
-59.139629 -37.921594 3.617000
-59.131479 -37.917184 3.617000
-59.139001 -37.921587 3.618000
-59.129940 -37.922045 3.619000
-59.133902 -37.921840 3.620000
-59.129859 -37.923419 3.620000
-59.137627 -37.921867 3.620000
-59.125745 -37.920597 3.621000
-59.131612 -37.924659 3.623000
-59.131072 -37.920204 3.623000
-59.129172 -37.923037 3.623000
-59.137692 -37.924217 3.623000
-59.134374 -37.921995 3.624000
-59.132729 -37.915952 3.624000
-59.131194 -37.918384 3.624000
-59.128069 -37.920920 3.625000
-59.128657 -37.920525 3.625000
-59.135081 -37.927317 3.625000
-59.133956 -37.921882 3.625000
-59.131987 -37.924729 3.625000
-59.135709 -37.919735 3.626000
-59.128679 -37.919874 3.627000
-59.139687 -37.921330 3.627000
-59.136182 -37.926162 3.627000
-59.127422 -37.920037 3.627000
-59.138542 -37.920935 3.628000
-59.128977 -37.922790 3.628000
-59.135989 -37.918562 3.629000
-59.129374 -37.922867 3.629000
-59.132010 -37.916695 3.630000
-59.132050 -37.919062 3.630000
-59.130920 -37.921479 3.631000
-59.139691 -37.922229 3.631000
-59.131137 -37.924127 3.633000
-59.126599 -37.919495 3.634000
-59.137747 -37.920879 3.634000
-59.132732 -37.925562 3.635000
-59.130947 -37.916192 3.636000
-59.139481 -37.922555 3.636000
-59.131692 -37.923294 3.636000
-59.131094 -37.916674 3.637000
-59.129069 -37.920174 3.639000
-59.134766 -37.918979 3.640000
-59.136286 -37.926070 3.640000
-59.130737 -37.919815 3.640000
-59.135879 -37.926435 3.641000
-59.133220 -37.925915 3.642000
-59.134079 -37.926317 3.642000
-59.135381 -37.918799 3.644000
-59.134171 -37.922047 3.645000
-59.133077 -37.917542 3.645000
-59.131750 -37.924862 3.646000
-59.133636 -37.921629 3.646000
-59.137787 -37.922982 3.647000
-59.137194 -37.923144 3.647000
-59.133566 -37.918035 3.648000
-59.127089 -37.920062 3.649000
-59.136462 -37.920235 3.649000
-59.134409 -37.926640 3.649000
-59.131340 -37.917079 3.650000
-59.136437 -37.925934 3.650000
-59.136159 -37.926660 3.650000
-59.129799 -37.923559 3.651000
-59.128270 -37.920380 3.651000
-59.134419 -37.918029 3.652000
-59.137461 -37.924434 3.652000
-59.132947 -37.925500 3.653000
-59.132375 -37.916980 3.653000
-59.139496 -37.921405 3.653000
-59.137862 -37.920965 3.653000
-59.130194 -37.919855 3.653000
-59.126152 -37.920677 3.654000
-59.132007 -37.920937 3.655000
-59.134746 -37.926882 3.655000
-59.129649 -37.923059 3.655000
-59.126799 -37.919509 3.655000
-59.132837 -37.915858 3.656000
-59.133260 -37.917797 3.656000
-59.131182 -37.920360 3.656000
-59.130490 -37.923762 3.657000
-59.134954 -37.918770 3.659000
-59.138344 -37.920694 3.659000
-59.139602 -37.922022 3.660000
-59.125987 -37.919972 3.661000
-59.127817 -37.919540 3.661000
-59.126399 -37.919809 3.661000
-59.132580 -37.918662 3.662000
-59.131165 -37.916413 3.662000
-59.134946 -37.927140 3.663000
-59.135217 -37.921580 3.663000
-59.129504 -37.923352 3.663000
-59.127982 -37.920064 3.663000
-59.135982 -37.926344 3.663000
-59.132614 -37.920807 3.664000
-59.133827 -37.926042 3.665000
-59.125932 -37.920822 3.665000
-59.128540 -37.921244 3.666000
-59.136124 -37.919234 3.666000
-59.127240 -37.919574 3.666000
-59.133364 -37.922469 3.667000
-59.130532 -37.923892 3.668000
-59.137936 -37.921090 3.669000
-59.127667 -37.921854 3.669000
-59.133921 -37.926105 3.669000
-59.127665 -37.920222 3.669000
-59.139881 -37.923307 3.670000
-59.133631 -37.917410 3.671000
-59.136004 -37.919320 3.671000
-59.132340 -37.918877 3.671000
-59.130820 -37.919740 3.671000
-59.132150 -37.915728 3.672000
-59.132294 -37.919077 3.672000
-59.132794 -37.925605 3.673000
-59.128872 -37.919504 3.673000
-59.137829 -37.924302 3.673000
-59.133054 -37.925580 3.673000
-59.126077 -37.920830 3.674000
-59.127334 -37.921515 3.674000
-59.136682 -37.924089 3.675000
-59.130735 -37.920442 3.675000
-59.129615 -37.921589 3.675000
-59.129032 -37.922830 3.676000
-59.127382 -37.919462 3.676000
-59.129712 -37.921654 3.677000
-59.127614 -37.921814 3.677000
-59.138061 -37.921065 3.677000
-59.134114 -37.918087 3.678000
-59.137909 -37.920352 3.678000
-59.133761 -37.917509 3.678000
-59.126929 -37.920675 3.678000
-59.130244 -37.923882 3.678000
-59.136364 -37.918674 3.679000
-59.137666 -37.921900 3.679000
-59.134901 -37.918717 3.680000
-59.137644 -37.924260 3.680000
-59.127744 -37.920497 3.681000
-59.139729 -37.922097 3.682000
-59.130157 -37.923527 3.682000
-59.130182 -37.921985 3.683000
-59.135119 -37.917867 3.684000
-59.128129 -37.918900 3.685000
-59.127042 -37.920754 3.685000
-59.136349 -37.920145 3.685000
-59.136936 -37.919562 3.686000
-59.131450 -37.924452 3.686000
-59.131642 -37.924787 3.687000
-59.129097 -37.920120 3.687000
-59.130255 -37.923809 3.688000
-59.133422 -37.922510 3.689000
-59.134327 -37.921959 3.689000
-59.133864 -37.926069 3.689000
-59.138427 -37.921337 3.689000
-59.131997 -37.919019 3.689000
-59.132480 -37.919402 3.690000
-59.130210 -37.921455 3.690000
-59.132255 -37.916885 3.691000
-59.132105 -37.925012 3.691000
-59.136997 -37.924404 3.691000
-59.132299 -37.919935 3.692000
-59.132912 -37.919742 3.693000
-59.127649 -37.919630 3.695000
-59.134614 -37.917455 3.696000
-59.133112 -37.925929 3.696000
-59.136197 -37.926622 3.696000
-59.131950 -37.916647 3.696000
-59.134899 -37.926795 3.697000
-59.126064 -37.920255 3.697000
-59.130915 -37.920572 3.697000
-59.136249 -37.925089 3.698000
-59.128949 -37.922569 3.698000
-59.131757 -37.923334 3.699000
-59.131395 -37.924412 3.700000
-59.128609 -37.920335 3.700000
-59.140152 -37.923054 3.700000
-59.137114 -37.920199 3.700000
-59.130892 -37.921457 3.701000
-59.130120 -37.921565 3.702000
-59.132944 -37.921070 3.702000
-59.131524 -37.920349 3.702000
-59.130079 -37.919939 3.702000
-59.136219 -37.924712 3.703000
-59.138037 -37.923465 3.703000
-59.129335 -37.923230 3.703000
-59.132522 -37.925102 3.703000
-59.134666 -37.917495 3.704000
-59.129389 -37.922414 3.706000
-59.130650 -37.920095 3.706000
-59.132852 -37.922107 3.707000
-59.133822 -37.917559 3.708000
-59.129595 -37.920150 3.708000
-59.129572 -37.921169 3.708000
-59.134717 -37.917535 3.708000
-59.132249 -37.918400 3.710000
-59.126539 -37.919887 3.710000
-59.131217 -37.924375 3.710000
-59.133972 -37.922895 3.711000
-59.134522 -37.926524 3.712000
-59.138236 -37.920612 3.712000
-59.136677 -37.924300 3.712000
-59.136709 -37.925109 3.713000
-59.132599 -37.925555 3.713000
-59.131930 -37.917535 3.714000
-59.130659 -37.923504 3.715000
-59.132592 -37.917270 3.715000
-59.131194 -37.917320 3.715000
-59.136872 -37.925760 3.715000
-59.127724 -37.920260 3.715000
-59.131387 -37.920509 3.716000
-59.127444 -37.921594 3.717000
-59.133165 -37.925965 3.719000
-59.126252 -37.919775 3.719000
-59.133346 -37.926087 3.719000
-59.131940 -37.924894 3.720000
-59.135119 -37.919262 3.720000
-59.137646 -37.922294 3.720000
-59.129804 -37.923380 3.721000
-59.139247 -37.921950 3.723000
-59.129294 -37.922812 3.724000
-59.132034 -37.917615 3.725000
-59.129449 -37.923314 3.725000
-59.126327 -37.920580 3.725000
-59.136187 -37.926380 3.725000
-59.134919 -37.927212 3.726000
-59.129439 -37.919279 3.726000
-59.133382 -37.916467 3.727000
-59.132889 -37.921025 3.727000
-59.132342 -37.925377 3.728000
-59.131624 -37.917492 3.728000
-59.132295 -37.917824 3.729000
-59.132602 -37.916572 3.729000
-59.128185 -37.922419 3.730000
-59.137832 -37.923022 3.730000
-59.137182 -37.919755 3.730000
-59.129249 -37.922985 3.731000
-59.138484 -37.921382 3.731000
-59.140556 -37.922712 3.732000
-59.139592 -37.922644 3.732000
-59.137916 -37.921137 3.732000
-59.132935 -37.919374 3.732000
-59.126540 -37.920102 3.733000
-59.137432 -37.925050 3.733000
-59.129974 -37.920024 3.733000
-59.131432 -37.916360 3.733000
-59.140686 -37.922169 3.734000
-59.133197 -37.918342 3.734000
-59.130960 -37.920199 3.734000
-59.132802 -37.923845 3.734000
-59.132245 -37.919032 3.735000
-59.135434 -37.926534 3.735000
-59.133899 -37.926287 3.735000
-59.129197 -37.922949 3.736000
-59.129809 -37.921720 3.737000
-59.138082 -37.924277 3.737000
-59.134177 -37.918135 3.737000
-59.131280 -37.924330 3.738000
-59.139757 -37.923420 3.738000
-59.128924 -37.922752 3.738000
-59.127860 -37.920579 3.739000
-59.133739 -37.916755 3.739000
-59.134464 -37.926679 3.739000
-59.127530 -37.919947 3.740000
-59.129760 -37.921687 3.741000
-59.128924 -37.922945 3.741000
-59.135672 -37.918120 3.742000
-59.128667 -37.922467 3.742000
-59.130237 -37.920007 3.742000
-59.140064 -37.921960 3.742000
-59.136132 -37.926209 3.744000
-59.130959 -37.919695 3.744000
-59.133482 -37.916548 3.744000
-59.133431 -37.916508 3.744000
-59.129624 -37.921327 3.745000
-59.134712 -37.919342 3.745000
-59.130992 -37.923894 3.745000
-59.138746 -37.922160 3.745000
-59.129990 -37.923409 3.746000
-59.131890 -37.925050 3.746000
-59.127702 -37.920005 3.746000
-59.135271 -37.921622 3.747000
-59.133289 -37.926049 3.747000
-59.135114 -37.927255 3.748000
-59.126539 -37.920724 3.748000
-59.131817 -37.923379 3.749000
-59.129352 -37.923159 3.749000
-59.127169 -37.919414 3.749000
-59.132672 -37.920852 3.752000
-59.127952 -37.920115 3.753000
-59.128189 -37.919647 3.754000
-59.129142 -37.922909 3.754000
-59.130925 -37.916969 3.754000
-59.132722 -37.925245 3.754000
-59.128130 -37.922379 3.755000
-59.131300 -37.918470 3.756000
-59.133119 -37.925530 3.756000
-59.134884 -37.927099 3.757000
-59.132852 -37.917104 3.757000
-59.133469 -37.926089 3.757000
-59.132707 -37.918907 3.758000
-59.125942 -37.920007 3.758000
-59.134984 -37.917564 3.759000
-59.135429 -37.919152 3.760000
-59.136074 -37.926744 3.761000
-59.131599 -37.917275 3.762000
-59.132302 -37.918847 3.762000
-59.132667 -37.916622 3.762000
-59.129637 -37.923262 3.762000
-59.131655 -37.923450 3.763000
-59.136807 -37.925217 3.764000
-59.133697 -37.917459 3.765000
-59.136127 -37.919692 3.765000
-59.133317 -37.917160 3.765000
-59.134554 -37.919212 3.765000
-59.136591 -37.924169 3.765000
-59.133504 -37.917989 3.765000
-59.131352 -37.917449 3.765000
-59.134242 -37.926429 3.765000
-59.134229 -37.918955 3.766000
-59.133060 -37.925890 3.767000
-59.135644 -37.926652 3.767000
-59.139536 -37.922599 3.768000
-59.136082 -37.926474 3.768000
-59.133954 -37.926327 3.768000
-59.139699 -37.923197 3.769000
-59.137469 -37.921044 3.769000
-59.135294 -37.925255 3.770000
-59.135619 -37.918079 3.770000
-59.134531 -37.922335 3.770000
-59.138956 -37.921732 3.771000
-59.129417 -37.923104 3.771000
-59.130994 -37.919932 3.771000
-59.133616 -37.919629 3.771000
-59.135569 -37.926340 3.772000
-59.133799 -37.921754 3.772000
-59.134826 -37.919025 3.773000
-59.131785 -37.924972 3.773000
-59.135771 -37.919782 3.773000
-59.132942 -37.915942 3.774000
-59.133919 -37.926204 3.774000
-59.129642 -37.920100 3.775000
-59.134522 -37.926720 3.775000
-59.137736 -37.924175 3.775000
-59.134551 -37.922137 3.776000
-59.132954 -37.917557 3.776000
-59.132547 -37.918430 3.777000
-59.132919 -37.917157 3.777000
-59.132982 -37.922199 3.777000
-59.135681 -37.919035 3.780000
-59.137042 -37.924365 3.781000
-59.133636 -37.916674 3.782000
-59.129932 -37.918910 3.782000
-59.139836 -37.922294 3.782000
-59.130330 -37.923545 3.783000
-59.137059 -37.919659 3.783000
-59.132827 -37.925322 3.783000
-59.134009 -37.926367 3.784000
-59.131324 -37.920462 3.784000
-59.136196 -37.925760 3.784000
-59.132965 -37.919782 3.785000
-59.130290 -37.920307 3.786000
-59.132504 -37.919015 3.786000
-59.134967 -37.927247 3.786000
-59.128602 -37.921284 3.786000
-59.129987 -37.922082 3.786000
-59.127499 -37.921632 3.789000
-59.127387 -37.918899 3.789000
-59.131507 -37.924492 3.790000
-59.137926 -37.921007 3.790000
-59.130984 -37.922550 3.790000
-59.132837 -37.916959 3.791000
-59.133230 -37.926009 3.791000
-59.132897 -37.925565 3.792000
-59.140649 -37.922142 3.793000
-59.129882 -37.919137 3.793000
-59.130369 -37.923572 3.793000
-59.136121 -37.926702 3.793000
-59.129212 -37.919445 3.794000
-59.134006 -37.926557 3.794000
-59.136284 -37.922430 3.795000
-59.133911 -37.918199 3.795000
-59.129767 -37.923249 3.796000
-59.132629 -37.918700 3.796000
-59.132372 -37.915475 3.797000
-59.129285 -37.920344 3.798000
-59.133866 -37.926165 3.798000
-59.134511 -37.917375 3.799000
-59.137309 -37.921829 3.799000
-59.134882 -37.919074 3.799000
-59.131607 -37.920617 3.800000
